3370, 36.613, 25.327, 0, 22.597, 49.102, 0
6722, 36.640, 25.212, 0, 22.586, 49.070, 0
10074, 36.613, 25.189, 0, 22.597, 49.076, 0
13425, 36.533, 25.224, 0, 22.615, 49.104, 0
16777, 36.458, 25.256, 0, 22.594, 49.175, 0
20129, 36.349, 25.296, 0, 22.586, 49.173, 0
23480, 36.221, 25.338, 0, 22.599, 49.188, 0
26832, 36.082, 25.445, 0, 22.589, 49.194, 0
30184, 35.940, 25.540, 0, 22.578, 49.207, 0
33535, 35.785, 25.615, 0, 22.591, 49.188, 0
36887, 35.628, 25.767, 0, 22.578, 49.142, 0
40239, 35.481, 25.849, 0, 22.597, 49.135, 0
43590, 35.385, 25.884, 0, 22.599, 49.158, 0
46942, 35.241, 25.991, 0, 22.613, 49.121, 0
50294, 35.099, 26.090, 0, 22.650, 49.104, 0
53636, 0.000, 0.000, 1, 22.645, 49.152, 0
56978, 0.000, 0.000, 1, 22.682, 49.106, 0
60330, 34.768, 26.353, 0, 22.685, 49.091, 0
63682, 34.677, 26.462, 0, 22.645, 49.085, 0
67033, 34.653, 26.483, 0, 22.687, 49.060, 0
70385, 34.664, 26.473, 0, 22.693, 49.011, 0
73737, 34.653, 26.456, 0, 22.704, 48.992, 0
77088, 34.635, 26.481, 0, 22.698, 48.950, 0
80440, 34.648, 26.496, 0, 22.685, 48.919, 0
83792, 34.656, 26.509, 0, 22.712, 48.959, 0
87143, 34.632, 26.513, 0, 22.709, 48.974, 0
90495, 34.597, 26.582, 0, 22.706, 48.940, 0
93847, 34.522, 26.597, 0, 22.701, 48.921, 0
97198, 34.432, 26.656, 0, 22.653, 48.957, 0
100550, 34.357, 26.727, 0, 22.687, 48.984, 0
103901, 34.274, 26.759, 0, 22.669, 48.986, 0
107253, 34.159, 26.881, 0, 22.666, 48.995, 0
110605, 34.074, 26.887, 0, 22.658, 49.016, 0
113956, 33.946, 26.982, 0, 22.645, 49.001, 0
117308, 33.796, 27.097, 0, 22.645, 49.104, 0
120660, 33.689, 27.219, 0, 22.655, 49.133, 0
124011, 33.564, 27.284, 0, 22.655, 49.180, 0
127363, 33.414, 27.415, 0, 22.653, 49.200, 0
130715, 33.278, 27.522, 0, 22.666, 49.179, 0
134066, 33.174, 27.677, 0, 22.655, 49.112, 0
137418, 33.040, 27.791, 0, 22.639, 49.098, 0
140770, 32.880, 27.900, 0, 22.639, 49.077, 0
144121, 32.744, 27.986, 0, 22.639, 49.152, 0
147473, 32.602, 28.108, 0, 22.631, 49.156, 0
150825, 32.472, 28.218, 0, 22.637, 49.131, 0
154176, 32.351, 28.346, 0, 22.623, 49.138, 0
157528, 32.237, 28.432, 0, 22.631, 49.152, 0
160879, 32.114, 28.560, 0, 22.647, 49.138, 0
164231, 32.007, 28.670, 0, 22.642, 49.135, 0
167583, 31.900, 28.758, 0, 22.650, 49.140, 0
170934, 31.791, 28.936, 0, 22.653, 49.167, 0
174286, 31.681, 29.067, 0, 22.650, 49.177, 0
177638, 31.553, 29.138, 0, 22.653, 49.150, 0
180989, 31.452, 29.237, 0, 22.655, 49.129, 0
184341, 31.355, 29.349, 0, 22.650, 49.127, 0
187693, 31.206, 29.441, 0, 22.682, 49.100, 0
191044, 31.123, 29.552, 0, 22.671, 49.102, 0
194396, 31.032, 29.628, 0, 22.679, 49.074, 0
197748, 30.933, 29.718, 0, 22.677, 49.077, 0
201099, 30.840, 29.918, 0, 22.687, 49.127, 0
204451, 30.739, 30.053, 0, 22.677, 49.095, 0
207802, 30.648, 30.084, 0, 22.687, 49.051, 0
211154, 30.560, 30.212, 0, 22.704, 49.041, 0
214506, 30.450, 30.254, 0, 22.712, 49.041, 0
217857, 30.346, 30.406, 0, 22.717, 49.070, 0
221209, 30.274, 30.557, 0, 22.741, 49.070, 0
224561, 30.164, 30.639, 0, 22.722, 49.047, 0
227912, 30.052, 30.677, 0, 22.760, 48.973, 0
231264, 30.004, 30.757, 0, 22.770, 48.932, 0
234616, 29.908, 30.852, 0, 22.757, 48.976, 0
237967, 29.852, 30.971, 0, 22.760, 48.948, 0
241319, 29.764, 31.051, 0, 22.768, 48.967, 0
244671, 29.652, 31.211, 0, 22.808, 48.953, 0
248022, 29.561, 31.253, 0, 22.805, 48.894, 0
251374, 29.475, 31.390, 0, 22.800, 48.913, 0
254725, 29.385, 31.497, 0, 22.784, 48.913, 0
258077, 29.286, 31.522, 0, 22.762, 48.913, 0
261429, 29.238, 31.633, 0, 22.765, 49.001, 0
264780, 29.155, 31.814, 0, 22.757, 49.022, 0
268132, 29.104, 31.903, 0, 22.730, 49.089, 0
271484, 28.976, 32.012, 0, 22.725, 49.100, 0
274835, 28.880, 32.153, 0, 22.725, 49.140, 0
278187, 28.824, 32.218, 0, 22.714, 49.198, 0
281539, 28.741, 32.289, 0, 22.706, 49.184, 0
284890, 28.674, 32.458, 0, 22.679, 49.257, 0
288242, 28.608, 32.540, 0, 22.677, 49.249, 0
291594, 28.536, 32.643, 0, 22.669, 49.291, 0
294945, 28.461, 32.777, 0, 22.674, 49.301, 0
298297, 28.397, 32.861, 0, 22.679, 49.367, 0
301648, 28.301, 32.985, 0, 22.655, 49.335, 0
305000, 28.239, 33.082, 0, 22.679, 49.327, 0
308352, 28.172, 33.208, 0, 22.666, 49.354, 0
311703, 28.114, 33.321, 0, 22.674, 49.314, 0
315055, 28.028, 33.376, 0, 22.677, 49.310, 0
318407, 27.948, 33.452, 0, 22.666, 49.287, 0
321758, 27.916, 33.527, 0, 22.671, 49.367, 0
325110, 27.860, 33.633, 0, 22.677, 49.406, 0
328462, 27.790, 33.691, 0, 22.642, 49.360, 0
331813, 27.713, 33.889, 0, 22.639, 49.400, 0
335165, 27.646, 33.961, 0, 22.645, 49.383, 0
338517, 27.588, 34.026, 0, 22.650, 49.428, 0
341868, 27.545, 34.211, 0, 22.650, 49.491, 0
345220, 27.462, 34.246, 0, 22.650, 49.413, 0
348572, 27.422, 34.337, 0, 22.637, 49.425, 0
351923, 27.366, 34.335, 0, 22.658, 49.430, 0
355275, 27.315, 34.404, 0, 22.666, 49.428, 0
358626, 27.259, 34.455, 0, 22.663, 49.461, 0
361978, 27.216, 34.599, 0, 22.647, 49.463, 0
365330, 27.168, 34.677, 0, 22.653, 49.459, 0
368681, 27.126, 34.749, 0, 22.634, 49.455, 0
372033, 27.064, 34.850, 0, 22.621, 49.501, 0
375385, 27.029, 34.871, 0, 22.639, 49.493, 0
378736, 26.981, 35.028, 0, 22.621, 49.554, 0
382088, 26.923, 35.079, 0, 22.650, 49.522, 0
385440, 26.885, 35.217, 0, 22.639, 49.484, 0
388791, 26.810, 35.258, 0, 22.639, 49.472, 0
392143, 26.760, 35.407, 0, 22.639, 49.470, 0
395495, 26.717, 35.453, 0, 22.653, 49.489, 0
398846, 26.682, 35.491, 0, 22.634, 49.468, 0
402198, 26.653, 35.567, 0, 22.645, 49.516, 0
405550, 26.600, 35.703, 0, 22.639, 49.507, 0
408901, 26.546, 35.724, 0, 22.645, 49.472, 0
412253, 26.501, 35.840, 0, 22.613, 49.543, 0
415604, 26.471, 35.922, 0, 22.647, 49.531, 0
418956, 26.389, 35.938, 0, 22.626, 49.585, 0
422308, 26.375, 36.012, 0, 22.623, 49.531, 0
425659, 26.335, 36.119, 0, 22.631, 49.573, 0
429011, 26.292, 36.233, 0, 22.642, 49.610, 0
432363, 26.239, 36.247, 0, 22.626, 49.621, 0
435714, 26.196, 36.350, 0, 22.639, 49.623, 0
439066, 26.151, 36.454, 0, 22.610, 49.632, 0
442418, 26.127, 36.588, 0, 22.613, 49.669, 0
445769, 26.079, 36.588, 0, 22.615, 49.615, 0
449121, 26.041, 36.624, 0, 22.623, 49.621, 0
452473, 26.004, 36.662, 0, 22.629, 49.632, 0
455824, 25.951, 36.741, 0, 22.639, 49.650, 0
459176, 25.943, 36.851, 0, 22.613, 49.619, 0
462528, 25.927, 36.895, 0, 22.615, 49.659, 0
465879, 25.849, 36.964, 0, 22.650, 49.575, 0
469231, 25.825, 37.032, 0, 22.645, 49.594, 0
472582, 25.804, 37.030, 0, 22.666, 49.690, 0
475934, 25.756, 37.151, 0, 22.623, 49.657, 0
479286, 25.705, 37.280, 0, 22.629, 49.699, 0
482637, 25.713, 37.355, 0, 22.669, 49.631, 0
485989, 25.641, 37.524, 0, 22.653, 49.661, 0
489341, 25.606, 37.528, 0, 22.650, 49.638, 0
492692, 25.593, 37.498, 0, 22.663, 49.671, 0
496044, 25.561, 37.549, 0, 22.679, 49.589, 0
499396, 25.518, 37.648, 0, 22.706, 49.489, 0
502747, 25.507, 37.677, 0, 22.704, 49.465, 0
506099, 25.451, 37.765, 0, 22.722, 49.411, 0
509451, 25.443, 37.862, 0, 22.736, 49.327, 0
512802, 25.406, 37.830, 0, 22.744, 49.360, 0
516154, 25.369, 37.877, 0, 22.752, 49.421, 0
